corpus,dataset,n_norm,n_hard,frac_triv,fp,n_eff,eff_frac,d,dip_frac,mean_dip,bc_frac,gmm_k,silh,dip_proj_frac,dip_proj_minp,bestdir_p,knn_apnorm,anom_dist_ratio,oracle_apnorm,base_rate,truefam,base_rate_full
ovrbench,EEGEyeState,2400,1069,0.05648720211827,14|137927a240|2613638929,462,0.4321796071094481,14,0.4285714285714285,0.0137379129016993,0.7142857142857143,11.0,0.9823577338338236,0.0,0.4666821252852754,0.9945984728473422,0.475,1.25,0.827,0.469,local,0.308
ovrbench,ShuttleOperations,2400,1055,0.5899727944034201,8|8ca85b13d1|b6f7eb66db,212,0.2009478672985782,8,1.0,0.0518229166666666,0.75,14.0,0.4963499586306484,0.0,0.2475196818825539,0.9917725966594834,0.965,6.57,0.932,0.47,local,0.305
tsbad_m,188_Exathlon_id_15_Facility_tr_12538_1st,1392,1043,0.0,152|ed30b3b455|d8060dd897,600,0.5752636625119847,152,0.5562913907284768,0.0415102649864102,0.6026490066225165,15.0,0.9226967706090736,0.0166666666666666,9.047332599765312e-07,0.0,,,0.999,0.428,global,0.428
ovrbench,BusinessAnomalies,2400,1025,0.4844064386317907,5|60446e6355|0ef38d6b6f,571,0.5570731707317074,5,0.8,0.0879544274546903,0.8,15.0,0.5661777428659462,0.25,0.0,0.0,0.353,2.4,0.401,0.454,local,0.299
oddbench,BarExamPrediction,2400,1014,0.0231213872832369,10|cd9649be5d|20282d5bbb,535,0.5276134122287969,10,0.6,0.0410971798456008,0.4,15.0,0.2122229743177207,0.0,0.6001745934060707,0.9961838595546862,0.458,1.43,0.601,0.462,global,0.297
tsbad_m,105_SVDB_id_22_Medical_tr_500_1st_417.cs,1283,1005,0.0625,16|b71bbbec8a|e268dbf4f2,540,0.5373134328358209,16,0.8125,0.0618943269749512,0.625,14.0,0.5050063861795978,0.4,0.0,0.0,0.073,1.17,0.174,0.283,local,0.439
ovrbench,CustomerChurn2,2400,1004,0.0223953261927945,5|18b77bfe9f|ca8e150c5d,463,0.4611553784860557,5,1.0,0.066604412568306,0.6,10.0,0.3181587398767878,0.1833333333333333,0.0,0.0,0.133,2.46,0.382,0.457,local,0.295
ovrbench,AirPressure,2400,1000,0.0,168|d30d08eb31|088dfa53e4,580,0.58,168,0.6964285714285714,0.0295061136032305,0.988095238095238,11.0,0.8622816712635581,0.1333333333333333,0.0,0.0,0.925,33.27,0.944,0.455,global,0.294
oddbench,TrialBehavior,2400,966,0.0657640232108317,3|1519f54297|d4c5d36381,332,0.3436853002070393,3,0.0,0.0065446479939454,0.0,4.0,0.3461080229990177,0.0,0.4951734284108212,0.9983612786440366,-0.007,1.04,0.136,0.446,global,0.287
oddbench,TransactionFeeAnomalies,2400,941,0.025879917184265,3|cb1d74298f|b28d3305b9,389,0.4133900106269925,3,1.0,0.0383425925925926,1.0,14.0,0.9923548212169928,0.6666666666666666,0.0,0.0002687449746594,0.642,139.48,0.759,0.441,global,0.282
ovrbench,TrafficSensor,2400,917,0.7614464099895941,9|660832c603|299cd8b264,450,0.4907306434023991,9,1.0,0.0731357665689401,0.5555555555555556,13.0,0.2762253147035185,0.4333333333333333,0.0,0.0,0.803,2.53,0.769,0.433,local,0.276
oddbench,RulePriorityAnomalies,1274,904,0.1076011846001974,4|34bcacc8cf|b4aa8eb560,410,0.4535398230088495,4,1.0,0.0333832207207206,0.75,13.0,0.4042702022698672,0.25,0.0,0.6425312089976487,0.207,1.2,0.251,0.587,local,0.415
tsbad_m,086_SVDB_id_3_Medical_tr_533_1st_633.csv,2636,904,0.3841961852861035,16|ff46ecfcf2|58581c5d67,538,0.5951327433628318,16,0.9375,0.0576404307549232,0.4375,12.0,0.5569893216861063,0.6166666666666667,0.0,0.0,0.183,1.2,0.172,0.252,local,0.255
ovrbench,GeotechnicalAnomalies,1695,903,0.0623052959501557,6|f2de5ad006|4dbdcadc5c,430,0.4761904761904761,6,0.3333333333333333,0.0146894867245466,0.3333333333333333,9.0,0.229431205549935,0.0,0.1759893965733175,0.0982319634744304,0.025,1.07,0.176,0.516,local,0.348
ovrbench,FootballEfficiency,2400,899,0.1429933269780743,6|6c1c0e698f|e93b9573e2,465,0.5172413793103449,6,0.1666666666666666,0.0143325635482174,0.0,3.0,0.1352051207427532,0.0,0.4831780183232657,0.0,0.254,1.32,0.382,0.429,local,0.273
ovrbench,SepsisMonitoring,2400,877,0.0146067415730337,12|97ef028c53|1049fd4320,391,0.4458380843785632,12,0.8333333333333334,0.0397071313757965,0.5,12.0,0.222360233477856,0.0,0.7126175590295487,0.8531159026437338,0.179,1.09,0.217,0.421,local,0.268
tsbad_m,098_SVDB_id_15_Medical_tr_500_1st_303.cs,2732,861,0.3783393501805054,16|6563fa3f1f|558f93cb6f,440,0.5110336817653891,16,0.75,0.041754971958165,0.5,7.0,0.5260252088095264,0.4166666666666667,0.0,0.0,0.075,1.11,0.209,0.236,local,0.24
oddbench,HealthPulse,2400,846,0.0196987253765932,28|c5f14a097e|c0d06c5154,459,0.5425531914893617,28,0.6071428571428571,0.032949141499202,0.1071428571428571,6.0,0.2263887973168254,0.0,0.7106276006646846,0.99744131451911,0.053,1.05,0.158,0.416,local,0.261
ovrbench,FICO-HELOC-cleaned,2055,832,0.0165484633569739,21|f9363c62d1|f1fe2e0094,392,0.4711538461538461,21,0.9523809523809524,0.071075502044252,0.238095238095238,7.0,0.1329675615135707,0.0,0.5409188523118769,0.9958710931678294,-0.022,1.01,0.113,0.447,local,0.288
ovrbench,BatchProcessingEvents,2400,818,0.4131994261119082,6|52df74f087|6b08da6333,376,0.4596577017114914,6,1.0,0.0645270172777648,1.0,14.0,0.700304003064721,0.5666666666666667,0.0,0.0,-0.05,0.63,0.013,0.404,global,0.254
tsbad_m,091_SVDB_id_8_Medical_tr_500_1st_126.csv,2362,795,0.4448324022346369,16|a29a83258c|1b5d98eb39,532,0.6691823899371069,16,0.9375,0.0677370649185666,0.625,14.0,0.5301807531580179,0.7333333333333333,0.0,0.0,0.251,1.74,0.531,0.347,global,0.252
ovrbench,FinancialMetricsAnomaly,1568,792,0.0948571428571428,23|b2eebbd2b4|6d3ab4d133,490,0.6186868686868687,23,0.1304347826086956,0.0094895337458031,0.1739130434782608,3.0,0.378717857242343,0.0,0.5382631850027538,0.0,0.114,1.06,0.132,0.503,global,0.336
adbench,30_satellite,1760,784,0.6149312377210217,36|0e45673e6e|8dd630975b,384,0.4897959183673469,36,1.0,0.040612957066082,0.5555555555555556,9.0,0.4967521758037542,0.6833333333333333,0.0,0.0,0.308,1.18,0.425,0.471,global,0.308
tsbad_m,022_MITDB_id_4_Medical_tr_50000_1st_5425,3430,752,0.1887810140237324,16|a7709dd9f8|01c99f869e,401,0.5332446808510638,16,0.8125,0.0395577249228462,0.75,15.0,0.594108056505604,0.4166666666666667,0.0,0.0,0.132,1.21,0.135,0.181,local,0.18
tsbad_m,093_SVDB_id_10_Medical_tr_500_1st_37.csv,2593,748,0.5658734764944864,16|88d7b2aec2|38a9e0cc56,439,0.5868983957219251,16,0.8125,0.0339928071029464,0.5625,11.0,0.547907276708907,0.3,0.0,0.0,0.09,1.15,0.144,0.224,local,0.224
tsbad_m,113_SVDB_id_30_Medical_tr_4552_1st_4652.,2587,738,0.1398601398601398,16|82b96aa883|6898ddc555,542,0.7344173441734417,16,0.8125,0.0826922987148933,0.6875,11.0,0.6009558679611728,0.5666666666666667,0.0,0.0,0.079,1.18,0.563,0.222,global,0.222
ovrbench,volkert,2400,724,0.0,147|bab883427d|edb9fcabcc,494,0.6823204419889503,147,0.54421768707483,0.0164273266647724,0.4421768707482993,10.0,0.2891815151071975,0.0,0.761324108870245,0.6218785764866332,0.353,1.23,0.887,0.376,global,0.232
ovrbench,philippine,1167,720,0.0,308|2cbad32ec2|eceeb04063,525,0.7291666666666666,308,0.1233766233766233,0.0081906384675896,0.1136363636363636,8.0,0.2535156278404082,0.0,0.2722704516132086,1.0,0.259,1.04,0.379,0.552,global,0.382
tsbad_m,102_SVDB_id_19_Medical_tr_50000_1st_1073,2439,714,0.1697674418604651,16|f484a0fed6|c6aeebcd59,509,0.7128851540616247,16,0.8125,0.0495279757839546,0.5625,13.0,0.6182468441260569,0.5333333333333333,0.0,0.0,0.138,1.46,0.75,0.226,local,0.226
