corpus,dataset,truefam,reg_random,reg_beta1,reg_matched,reg_em,reg_mv,reg_consensus,reg_model_centrality,reg_hits
tsbad_m,113_SVDB_id_30_Medical_tr_4552_1st_4652.,local,0.0722354869628564,0.06430644191412067,0.06430644191412067,0.0184444077434818,0.0184444077434818,0.11464255556357425,0.11464255556357425,0.02488229450512207
tsbad_m,102_SVDB_id_19_Medical_tr_50000_1st_1073,local,0.3667998895150578,0.08464723718306749,0.08464723718306749,0.10801843424844643,0.10801843424844643,0.47085126898515034,0.47085126898515034,0.47085126898515034
tsbad_m,096_SVDB_id_13_Medical_tr_500_1st_444.cs,local,0.1639370928030012,0.0,0.0,0.06192437175867077,0.06192437175867077,0.20871680118532207,0.20871680118532207,0.20871680118532207
tsbad_m,087_SVDB_id_4_Medical_tr_5421_1st_5521.c,local,0.17394397128266115,0.006152731520468441,0.006152731520468441,0.048619866221501884,0.05260373151028125,0.23339983231938247,0.23339983231938247,0.22778263500648363
tsbad_m,110_SVDB_id_27_Medical_tr_30824_1st_3092,local,0.09026201725716193,0.019045087246145495,0.019045087246145495,0.06883892344046345,0.06883892344046345,0.09751448653190853,0.09751448653190853,0.09751448653190853
tsbad_m,095_SVDB_id_12_Medical_tr_6264_1st_6364.,local,0.13184218119476782,0.0,0.0,0.0784941810587486,0.0784941810587486,0.161137233683834,0.161137233683834,0.16731784322757243
tsbad_m,142_CATSv2_id_5_Sensor_tr_30704_1st_3080,global,0.10024173999420405,0.14453305415434217,0.14453305415434217,0.11267353387450586,0.11267353387450586,0.0881400124682673,0.0881400124682673,0.0881400124682673
tsbad_m,107_SVDB_id_24_Medical_tr_32805_1st_3290,local,0.056213480931849254,0.03006710187881699,0.03006710187881699,0.027916567461034804,0.019581102174787646,0.07084904781705544,0.061239851653651395,0.07084904781705544
tsbad_m,139_CATSv2_id_2_Sensor_tr_5592_1st_5692.,global,0.17885341069471405,0.18567874432823833,0.18567874432823833,0.2856553737734028,0.2856553737734028,0.15162401990165633,0.15162401990165633,0.15162401990165633
tsbad_m,172_SWaT_id_2_Sensor_tr_23700_1st_23800.,local,0.19659082099526193,0.0,0.0,0.37173956135000114,0.37173956135000114,0.3741481085968261,0.3741481085968261,0.37075083503554224
tsbad_m,092_SVDB_id_9_Medical_tr_2674_1st_2774.c,local,0.18415786091169428,0.023849331166217957,0.023849331166217957,0.021829147752462197,0.021829147752462197,0.24616508956309335,0.24616508956309335,0.1131440814227048
tsbad_m,141_CATSv2_id_4_Sensor_tr_41727_1st_4182,global,0.23926900738458715,0.1480845419025042,0.1480845419025042,0.4562690206528165,0.4562690206528165,0.1976908030835262,0.1976908030835262,0.20325572918351992
tsbad_m,103_SVDB_id_20_Medical_tr_12167_1st_1226,local,0.0240668040949123,0.0,0.0,0.020070762145805374,0.020070762145805374,0.02915011680562433,0.02915011680562433,0.026842087471135787
tsbad_m,112_SVDB_id_29_Medical_tr_8226_1st_8326.,global,0.044642111899693124,0.03012949967567842,0.03012949967567842,0.04204478265870058,0.04204478265870058,0.04819750596577717,0.04819750596577717,0.04819750596577717
tsbad_m,084_SVDB_id_1_Medical_tr_12973_1st_13073,local,0.03673795427898943,0.0,0.0,0.004118814660771117,0.004118814660771117,0.045018554001293516,0.045018554001293516,0.020719032627975722
tsbad_m,143_CATSv2_id_6_Sensor_tr_50000_1st_6023,global,0.20821686360744873,0.115520782869518,0.115520782869518,0.407395425599097,0.3730177856475552,0.1866928761888297,0.1866928761888297,0.1866928761888297
tsbad_m,104_SVDB_id_21_Medical_tr_50000_1st_1066,local,0.1773279998073607,0.10137392407043452,0.10137392407043452,0.0,0.0,0.23155611802828832,0.23155611802828832,0.23155611802828832
tsbad_m,108_SVDB_id_25_Medical_tr_1238_1st_1338.,local,0.14334063167674788,0.0,0.0,0.035707842930528116,0.1270613578611963,0.1270613578611963,0.1662007481150837,0.1270613578611963
tsbad_m,053_GHL_id_22_Sensor_tr_50000_1st_126448,local,0.1954085840011078,0.2699718318815873,0.2699718318815873,0.24183210675103195,0.2606597452614676,0.08169301466960578,0.08169301466960578,0.08169301466960578
tsbad_m,138_CATSv2_id_1_Sensor_tr_16568_1st_1666,local,0.25839371119903937,0.15691214687656352,0.15691214687656352,0.4226767598105653,0.4226767598105653,0.205206216141467,0.205206216141467,0.205206216141467
