corpus,dataset,n_anom,n_norm,d,frac_triv,n_hard,rec_hard,fp_hard,rec_soft,fp_soft,rec_cal,fp_cal,net_soft,net_cal,fp
ovrbench,Satellite,75,2010,36,0.8,15,0.6666666666666666,0.01791044776119403,0.92,0.19800995024875623,0.7333333333333333,0.04129353233830846,0.7219900497512438,0.6920398009950248,36|e6dcdd5486|16dfbc3061
ovrbench,ScientificMeasurement,278,459,3,0.22661870503597123,215,0.06474820143884892,0.008714596949891068,0.2841726618705036,0.0718954248366013,0.27697841726618705,0.054466230936819175,0.2122772370339023,0.22251218632936787,3|560ea5a3e1|14310a054b
ovrbench,SensorAnomaly,1248,2400,10,0.10096153846153846,1122,0.021634615384615384,0.007916666666666667,0.24118589743589744,0.16833333333333333,0.10817307692307693,0.05583333333333333,0.0728525641025641,0.052339743589743595,10|cba95a35b0|e0055e9376
ovrbench,SepsisMonitoring,890,2400,12,0.014606741573033709,877,0.0348314606741573,0.0008333333333333334,0.17752808988764046,0.10625,0.08202247191011236,0.019166666666666665,0.07127808988764046,0.0628558052434457,12|97ef028c53|1049fd4320
ovrbench,ShillBidding,498,2259,8,0.08433734939759036,456,0.010040160642570281,0.0004426737494466578,0.3333333333333333,0.06905710491367861,0.1646586345381526,0.01859229747675963,0.2642762284196547,0.14606633706139296,8|2355cfb829|e4d2c71183
ovrbench,ShuttleOperations,2573,2400,8,0.5899727944034201,1055,0.4282938204430626,0.0016666666666666668,0.6828604741546832,0.05416666666666667,0.6129032258064516,0.0225,0.6286938074880165,0.5904032258064517,8|8ca85b13d1|b6f7eb66db
ovrbench,SolarFlare,11673,2400,15,0.38310631371541165,7201,0.09928895742311317,0.00375,0.4227704960164482,0.1125,0.2413261372397841,0.03166666666666667,0.31027049601644824,0.20965947057311743,15|9edbade8ac|05133c7e50
ovrbench,SpatialAnomalies,637,1022,14,0.13657770800627944,550,0.06907378335949764,0.015655577299412915,0.3516483516483517,0.22407045009784735,0.14913657770800628,0.05577299412915851,0.12757790155050433,0.09336358357884778,14|657556dbac|78aa6fe40f
ovrbench,SpectralImaging,6422,2400,60,0.24166926191217689,4870,0.0708502024291498,0.004583333333333333,0.7676736219246341,0.09041666666666667,0.20133914668327624,0.010833333333333334,0.6772569552579674,0.1905058133499429,60|fb901137f9|e698d0a683
ovrbench,SpeechAnalysis,988,2400,14,0.6781376518218624,318,0.6133603238866396,0.004583333333333333,0.8076923076923077,0.13875,0.7226720647773279,0.030416666666666668,0.6689423076923077,0.6922553981106613,14|34025c6f34|5fb22e11d9
ovrbench,SpotifyHitPredictor,411,1280,13,0.25304136253041365,307,0.30413625304136255,0.01171875,0.7299270072992701,0.18359375,0.5352798053527981,0.0453125,0.5463332572992701,0.4899673053527981,13|b51df97f79|e92af39e92
ovrbench,StockMarketAnomaly,136,360,3,1.0,0,1.0,0.0,1.0,0.030555555555555555,1.0,0.019444444444444445,0.9694444444444444,0.9805555555555555,3|7d6dd30ac0|98c27b9e4b
ovrbench,SwampAnomaly,236,495,12,0.09322033898305085,214,0.9788135593220338,0.006060606060606061,1.0,0.11717171717171718,0.9830508474576272,0.044444444444444446,0.8828282828282829,0.9386064030131828,12|6efe1206cc|6e788b5194
ovrbench,SyntheticNumericalBatch,334,1976,128,0.02694610778443114,325,0.005988023952095809,0.013663967611336033,0.2215568862275449,0.19838056680161945,0.008982035928143712,0.01568825910931174,0.023176319425925462,-0.0067062231811680275,128|3737091e57|6aba1fdec6
ovrbench,SystemComponents,74,562,6,0.06756756756756757,69,0.0,0.0017793594306049821,0.06756756756756757,0.04448398576512456,0.02702702702702703,0.01601423487544484,0.023083581802443014,0.011012792151582188,6|3a18719aa6|ac53aba3d5
ovrbench,SystemPerformance2,610,2000,6,0.9180327868852459,50,0.9049180327868852,0.0,0.9245901639344263,0.0755,0.919672131147541,0.0315,0.8490901639344263,0.888172131147541,6|1d1de195e6|8e029cb671
ovrbench,TextAnomalyDetection,2011,2400,9,0.04922923918448533,1912,0.0044753853804077575,0.0033333333333333335,0.04972650422675286,0.06791666666666667,0.0208851317752362,0.025833333333333333,-0.01819016243991381,-0.004948201558097134,9|c3bbd245f4|6ff2d075c6
ovrbench,ThermalAnomaly,1816,2400,5,0.9928414096916299,13,0.9928414096916299,0.0016666666666666668,0.9944933920704846,0.06,0.9939427312775331,0.030416666666666668,0.9344933920704845,0.9635260646108664,5|c38a00f2da|4782a21194
ovrbench,ThyroidFunction,133,1067,6,0.5112781954887218,65,0.05263157894736842,0.0028116213683223993,0.48120300751879697,0.05998125585754452,0.3458646616541353,0.031865042174320526,0.4212217516612524,0.3139996194798148,6|f1959f5f58|0547c4177b
ovrbench,TrafficSensor,3844,2400,9,0.7614464099895941,917,0.6768990634755463,0.0020833333333333333,0.7606659729448492,0.09125,0.7213839750260146,0.029166666666666667,0.6694159729448492,0.6922173083593479,9|660832c603|299cd8b264
ovrbench,TwitterEmotion,670,1192,13,0.08955223880597014,610,0.016417910447761194,0.010067114093959731,0.24925373134328357,0.19714765100671142,0.07611940298507462,0.04194630872483222,0.05210608033657216,0.034173094260242405,13|b57a957e70|9c0d747bf3
ovrbench,UrlAnalysis,790,1272,15,0.13924050632911392,680,0.05443037974683544,0.003930817610062893,0.3911392405063291,0.1391509433962264,0.15443037974683543,0.03459119496855346,0.2519882971101027,0.11983918477828198,15|d13e38ab35|982be1e539
ovrbench,UserInteraction1,1577,2400,9,0.8059606848446417,306,0.6670894102726697,0.0016666666666666668,0.8389346861128726,0.08625,0.7349397590361446,0.025416666666666667,0.7526846861128726,0.709523092369478,9|da652794d4|b681635aca
ovrbench,UserMovieInteractions,5503,2400,17,0.006360167181537343,5468,0.003997819371252044,0.004166666666666667,0.23423587134290388,0.18458333333333332,0.054333999636561874,0.03666666666666667,0.04965253800957056,0.017667332969895207,17|03800590ad|9935042533
ovrbench,ViralProteinFunction,12500,2400,3,0.212,9850,0.09368,0.00125,0.24952,0.0425,0.238,0.034583333333333334,0.20701999999999998,0.20341666666666666,3|197a0d681d|d1775c3a8e
ovrbench,WebpageSessionIntrusion,2258,2400,10,0.11868910540301152,1990,0.002657218777679362,0.0025,0.03897254207263064,0.09541666666666666,0.007528786536758193,0.014166666666666666,-0.05644412459403602,-0.0066378801299084725,10|0f8c24577a|5d8756ebe7
ovrbench,WellMetrics,36,430,8,0.0,36,0.3888888888888889,0.01627906976744186,0.7222222222222222,0.13953488372093023,0.5833333333333334,0.07674418604651163,0.582687338501292,0.5065891472868217,8|e26314ef27|516a1f3039
ovrbench,Word2VecPCA,1496,2400,3,0.04077540106951872,1435,0.0,0.0004166666666666667,0.02339572192513369,0.030833333333333334,0.020053475935828877,0.02625,-0.0074376114081996444,-0.006196524064171122,3|a2e58e6b3f|42665341d9
ovrbench,XSSDetection,6051,2400,56,0.06990580069410014,5628,0.03767972235994051,0.016666666666666666,0.5589158816724509,0.2629166666666667,0.0879193521731945,0.035833333333333335,0.2959992150057842,0.05208601883986117,56|e74676e78a|ba5fa3195e
ovrbench,ailerons,1832,2400,28,0.259825327510917,1356,0.030021834061135372,0.0033333333333333335,0.4634279475982533,0.15333333333333332,0.11135371179039301,0.02,0.31009461426491997,0.091353711790393,28|28bd355556|f6a3ba98c8
ovrbench,compass,1425,2400,9,0.05754385964912281,1343,0.0077192982456140355,0.0025,0.12070175438596491,0.10583333333333333,0.047719298245614036,0.03166666666666667,0.014868421052631572,0.016052631578947367,9|26e8aa9927|d528eeb1f1
ovrbench,dry_bean_dataset,309,1419,16,0.9288025889967637,22,0.9093851132686084,0.014094432699083862,0.9546925566343042,0.12544045102184637,0.9255663430420712,0.03805496828752643,0.8292521056124578,0.8875113747545448,16|a4a2571bb9|d6efad6800
ovrbench,guillermo,1327,2400,4279,0.0,1327,0.1039939713639789,0.09833333333333333,0.9969856819894499,0.9958333333333333,0.2185380557648832,0.225,0.0011523486561165752,-0.006461944235116812,4279|6845f7fa76|8666a05398
ovrbench,internet_firewall,4121,2400,7,0.26522688667799077,3028,0.0,0.0,0.26522688667799077,0.019583333333333335,0.26522688667799077,0.005416666666666667,0.24564355334465743,0.2598102200113241,7|75c152f132|15224c6b54
ovrbench,jannis,7706,2400,54,0.029327796522190502,7480,0.035946016091357384,0.034583333333333334,0.6237996366467687,0.5516666666666666,0.08876200363353232,0.07166666666666667,0.0721329699801021,0.017095336966865646,54|fe8fcb6a45|c12323b8a3
ovrbench,jasmine,139,597,8,0.04316546762589928,133,0.02877697841726619,0.01507537688442211,0.16546762589928057,0.1390284757118928,0.08633093525179857,0.05360134003350084,0.026439150187387767,0.03272959521829773,8|2edda2363a|351c18ca9c
ovrbench,madeline,193,632,255,0.0,193,0.2849740932642487,0.3829113924050633,0.9948186528497409,0.9936708860759493,0.3160621761658031,0.4161392405063291,0.0011477667737915809,-0.10007706434052599,255|cca189ac4f|42252c844c
ovrbench,malware-analysis-datasets-pe-section-hea,1725,2400,4,0.0463768115942029,1645,0.008695652173913044,0.00375,0.12405797101449276,0.04833333333333333,0.08869565217391304,0.029166666666666667,0.07572463768115942,0.05952898550724637,4|67234439b4|b4a0f751e7
ovrbench,mozilla4,998,2400,4,0.8086172344689379,191,0.7995991983967936,0.0,0.8196392785571143,0.07125,0.812625250501002,0.04125,0.7483892785571142,0.771375250501002,4|9bec93845b|47e3ae1a31
ovrbench,ozone-level-8hr,160,950,72,0.025,156,0.075,0.03894736842105263,0.5625,0.41368421052631577,0.10625,0.05263157894736842,0.14881578947368423,0.05361842105263158,72|d6908263f4|dfdc4c4f02
ovrbench,page-blocks,560,1966,10,0.22857142857142856,432,0.24285714285714285,0.001017293997965412,0.8071428571428572,0.08545269582909461,0.5839285714285715,0.0254323499491353,0.7216901613137625,0.5584962214794361,10|8acbb2e037|b697b0b7c2
ovrbench,philippine,720,1167,308,0.0,720,0.22361111111111112,0.2236503856041131,0.9875,0.9820051413881749,0.24861111111111112,0.24592973436161097,0.005494858611825193,0.0026813767495001417,308|2cbad32ec2|eceeb04063
ovrbench,rice_cammeo_and_osmancik,173,872,7,0.5953757225433526,70,0.4161849710982659,0.008027522935779817,0.7572254335260116,0.08371559633027523,0.6011560693641619,0.04357798165137615,0.6735098371957363,0.5575780877127857,7|81f1751c56|c4c6fefb3a
ovrbench,seismic-bumps,170,966,6,0.08823529411764706,155,0.0,0.005175983436853002,0.10588235294117647,0.07246376811594203,0.047058823529411764,0.037267080745341616,0.03341858482523444,0.009791742784070148,6|0523a1a914|ec8e0b931a
ovrbench,sf-police-incidents,269319,2400,5,0.0,269319,0.00047155974884802035,0.0004166666666666667,0.05507595082411564,0.0375,0.02951889766410836,0.020416666666666666,0.017575950824115644,0.009102230997441695,5|c9f429b3d6|9bb3bfa55e
ovrbench,students_dropout_and_academic_success,312,884,14,0.13782051282051283,269,0.003205128205128205,0.004524886877828055,0.0641025641025641,0.0746606334841629,0.035256410256410256,0.023755656108597284,-0.010558069381598797,0.011500754147812972,14|8ab18e83b0|529a635850
ovrbench,thyroid-ann,284,1396,6,0.573943661971831,121,0.1795774647887324,0.00501432664756447,0.6161971830985915,0.08739255014326648,0.4507042253521127,0.04512893982808023,0.528804632955325,0.40557528552403244,6|4db7c8b1fd|315ce4822f
ovrbench,visualizing_soil,328,1902,3,0.18902439024390244,266,0.009146341463414634,0.0005257623554153522,0.125,0.06256572029442692,0.10365853658536585,0.05152471083070452,0.06243427970557308,0.05213382575466133,3|6075819d31|1399fa08fa
ovrbench,volcanoes-a4,150,546,3,0.5133333333333333,73,0.16,0.009157509157509158,0.3466666666666667,0.05311355311355311,0.32666666666666666,0.04212454212454213,0.2935531135531136,0.2845421245421245,3|fefb96e489|84d5577b16
ovrbench,volkert,724,2400,147,0.0,724,0.281767955801105,0.02375,0.899171270718232,0.5479166666666667,0.36187845303867405,0.04041666666666666,0.3512546040515653,0.3214617863720074,147|bab883427d|edb9fcabcc
ovrbench,waveform_database_generator_version_1,263,679,21,0.2661596958174905,193,0.5399239543726235,0.044182621502209134,0.844106463878327,0.3696612665684831,0.6463878326996197,0.08689248895434462,0.4744451973098439,0.5594953437452751,21|efa62f6507|b179790054
ucr,001_UCR_Anomaly_DISTORTED1sddb40_35000_5,43,500,28,0.0,43,0.4883720930232558,0.096,0.5813953488372093,0.308,0.5116279069767442,0.124,0.27339534883720934,0.3876279069767442,28|13bbe5a9d5|36fe12b634
ucr,002_UCR_Anomaly_DISTORTED2sddb40_35000_5,23,500,28,0.0,23,0.13043478260869565,0.132,0.5217391304347826,0.32,0.17391304347826086,0.146,0.2017391304347826,0.027913043478260874,28|26255ddeed|05309cd922
ucr,003_UCR_Anomaly_DISTORTED3sddb40_35000_4,23,500,28,0.0,23,0.9130434782608695,0.17,0.9130434782608695,0.418,0.9130434782608695,0.204,0.49504347826086953,0.7090434782608696,28|1721a6b91b|710350e197
