corpus,dataset,n_norm,n_hard,frac_triv,fp,n_eff,eff_frac
ovrbench,guillermo,2400,1327,0.0,4279|6845f7fa76|8666a05398,480,0.3617181612660136
ovrbench,internet_firewall,2400,3028,0.26522688667799077,7|75c152f132|15224c6b54,9,0.00297225891677675
ovrbench,jannis,2400,7480,0.029327796522190502,54|fe8fcb6a45|c12323b8a3,478,0.06390374331550802
ovrbench,jasmine,597,133,0.04316546762589928,8|2edda2363a|351c18ca9c,123,0.924812030075188
ovrbench,madeline,632,193,0.0,255|cca189ac4f|42252c844c,175,0.9067357512953368
ovrbench,malware-analysis-datasets-pe-section-hea,2400,1645,0.0463768115942029,4|67234439b4|b4a0f751e7,481,0.2924012158054711
ovrbench,mozilla4,2400,191,0.8086172344689379,4|9bec93845b|47e3ae1a31,130,0.680628272251309
ovrbench,ozone-level-8hr,950,156,0.025,72|d6908263f4|dfdc4c4f02,100,0.6410256410256411
ovrbench,page-blocks,1966,432,0.22857142857142856,10|8acbb2e037|b697b0b7c2,336,0.7777777777777778
ovrbench,philippine,1167,720,0.0,308|2cbad32ec2|eceeb04063,525,0.7291666666666666
ovrbench,rice_cammeo_and_osmancik,872,70,0.5953757225433526,7|81f1751c56|c4c6fefb3a,70,1.0
ovrbench,seismic-bumps,966,155,0.08823529411764706,6|0523a1a914|ec8e0b931a,150,0.967741935483871
ovrbench,sf-police-incidents,2400,269319,0.0,5|c9f429b3d6|9bb3bfa55e,469,0.001741429308737965
ovrbench,students_dropout_and_academic_success,884,269,0.13782051282051283,14|8ab18e83b0|529a635850,254,0.9442379182156134
ovrbench,thyroid-ann,1396,121,0.573943661971831,6|4db7c8b1fd|315ce4822f,116,0.9586776859504132
ovrbench,visualizing_soil,1902,266,0.18902439024390244,3|6075819d31|1399fa08fa,246,0.924812030075188
ovrbench,volcanoes-a4,546,73,0.5133333333333333,3|fefb96e489|84d5577b16,70,0.958904109589041
ovrbench,volkert,2400,724,0.0,147|bab883427d|edb9fcabcc,494,0.6823204419889503
ovrbench,waveform_database_generator_version_1,679,193,0.2661596958174905,21|efa62f6507|b179790054,187,0.9689119170984456
ucr,001_UCR_Anomaly_DISTORTED1sddb40_35000_5,500,43,0.0,28|13bbe5a9d5|36fe12b634,40,0.9302325581395349
ucr,002_UCR_Anomaly_DISTORTED2sddb40_35000_5,500,23,0.0,28|26255ddeed|05309cd922,22,0.9565217391304348
ucr,003_UCR_Anomaly_DISTORTED3sddb40_35000_4,500,23,0.0,28|1721a6b91b|710350e197,23,1.0
ucr,007_UCR_Anomaly_DISTORTEDCIMIS44AirTempe,98,6,0.0,28|649f49cf01|a2ef6ba1c2,6,1.0
ucr,009_UCR_Anomaly_DISTORTEDCIMIS44AirTempe,102,7,0.0,28|650e2732cc|6d824631b1,7,1.0
ucr,013_UCR_Anomaly_DISTORTEDECG3_15000_1600,374,6,0.4,28|7f2facac84|34d95ba96e,5,0.8333333333333334
ucr,014_UCR_Anomaly_DISTORTEDECG3_8000_17000,374,5,0.5,28|f3b4bf06fb|02a8c00bcf,5,1.0
ucr,019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5,150,7,0.0,28|f19bf48e52|38b91ebbd3,7,1.0
ucr,020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5,150,17,0.0,28|761f76de97|a11ffbb488,16,0.9411764705882353
